            N=1            N=2           N=10          N=100
      -0.334283       -2.64263      -0.389762      -0.242648
       -4.52196       -12.8023        0.27198      -0.247743
      -0.374778       0.566856     -0.0921192       0.295824
        36.6154      -0.231875       -1.11817       -41.2903
      -0.870195       -6.74672         140.43      -0.183393
       0.326427       -8.24055       -2.12198        8.26255
      -0.262351       0.437392       -68.9397      -0.113192
      -0.350965       -0.41086        1.33912      -0.863442
         2.3677       -7.62892        1.13133      -0.636612
        6.33238         1.1491        1.13192       -5.39374
      -0.789786       -2.42048        3.15158        3.63223
        -9.6719         2.3986       0.508721        1.88312
       0.645286       0.454885      -0.543625       -2.18257
       -2.85225      0.0456056         1.5535      -0.332339
      -0.861392       -0.51728       -5.90743        2.62182
        1.98605          37.18        1.04252       -3.66971
       -27.5266       -1.85614        1.69938        2.72262
      -0.882642         1.1401        2.33328        -1.0347
      0.0101111       0.868547      -0.603876        1.46903
      -0.421672        4.83409       -26.3055      -0.284801
        2.11114       0.463781        1.26135      -0.301617
      -0.710049        2.03855      -0.118234       0.291536
      -0.866231        3.80842        2.74386        1.31738
       0.168847      -0.499007       -1.24454       -1.43606
       0.933864      0.0843212       0.309117         -1.013
       0.297376      0.0799845        1.62046      -0.145086
       0.500643        1.55963        -0.8244       0.740758
      -0.845607         4.5209        1.19853        2.03212
      -0.375205        -1.9065     -0.0629677       0.840902
       -1.67982       -1.70307      -0.363342       0.242425
     -0.0368651        2.15416      0.0838355       0.900109
        1.97465      -0.169832     -0.0281613       0.378798
       -2.53233      0.0935293        1.86282        -3.6144
       -1.17949       0.785854     0.00465955        3.32716
       -6.27843       -1.54282       -2.05084       -1.31985
       0.735101      -0.530796      -0.663932       -1.54919
        1.04798       0.617045       -21.4662       0.438546
      -0.576878        2.43532        6.02163       0.232938
       0.426162      -0.205202        15.2305        2.06902
      -0.911666       -1.55767       -2.86106        4.21282
       0.860053       -22.0126        -40.435      -0.477732
       -1.01118        1.88818       -9.94114       -2.09053
       -3.15793       0.230012      -0.266824        3.14916
      -0.945162       0.549942     -0.0239764      -0.372508
       0.533722        8.75325       0.159255      -0.759622
       0.665555       -830.721       -0.75211       0.127471
      -0.390171        3.06973       0.979478       -4.38896
       0.794991        1.19236       -6.23942       0.333757
       0.138738      -0.679669        3.87339      -0.914811
        -3.3478       -0.34215       -1.96606      -0.313148
        17.5289      -0.587457       0.334284      -0.182158
       0.119296      -0.989242        5.80043        8.75339
       0.745904       -22.8637        1.78999         3.9602
        3.63801      -0.722848         1.9564        7.47164
        3.94925      -0.275421      -0.479256          3.363
      0.0365295         5.9613        2.12458        0.61122
     -0.0821073         -6.093       0.423065      -0.170911
    -0.00249432       -5.58562       0.273124       -2.11357
      -0.493866        2.46791       -2.67517        9.46909
      -0.340989        2.67515        2.66576      -0.312581
       -8.61152       0.315262      -0.632692        4.77019
         5.6391        -15.782       0.218376      0.0634597
      -0.733376     -0.0880275      -0.767325       0.463302
       0.348612       0.337182        3.09468      -0.810478
       -10.8433         1.0548        312.032       -1.52198
       -1.15834      -0.176809        2.22024       -1.48952
      -0.117949      -0.104409        1.89197        1.15684
       0.072246       0.408146      -0.159353      -0.431853
        1.23291      -0.981288       -2.19327       -0.79663
        1.12203      -0.435284        67.8869        7.51217
       -18.9578       0.394816        -2.8098       -4.38291
        4.25359        2.20823       -2.12869       0.858192
        -0.7553       -284.043       0.090377      0.0720457
       0.232723       -2.11262        2.74478        2.12317
        2.41845       0.901149       -0.93527       -4.87697
        -2.0441       0.876269        6.16307       0.524393
       -1.12304       -1.32016        -3.7101        2.82641
       0.879873       0.832248        2.76095        9.34342
       -6.80136       -1.01643        -3.7965        1.66073
        2.43451       0.272096       -1.91195       -1.05075
       0.395953        1.54012       -3.15049       -6.35092
        3.29669       -4.22434       -7.75979         0.1446
        1.73283       0.538117       0.248161       0.799208
        -5.8202        2.40665       0.101564        4.91672
        -3.3927      -0.295168      -0.543695       -2.26398
       -0.47299        1.05045       0.262779       -3.00771
         19.906       0.255475      -0.220611        1.04454
       -6.13038       0.784506      -0.998019       -1.18042
        2.55323       0.677625       0.219202      0.0991486
        1.21876        10.0299        3.81182       -0.20763
       0.670625       0.979328       0.913859       -1.58805
      -0.504985        0.24577        2.00167       -1.58883
        1.52456       -17.2213       0.429702      -0.552609
          -1.79       -2.07472      -0.546088        1.08743
        3.20049        5.96021        1.39555       0.598537
       -7.02922     -0.0714739        11.4094       -1.99947
      -0.351373        1.24924       -1.63183       -2.61614
        4.00452        1.18744        1.50277       -7.47572
       0.670124       -1.73606       0.464303        4.42894
       -1.17546       -1.39501        3.91069        1.38703
      -0.122843       0.608667      -0.238414       0.038272
      -0.481749       -7.95953      -0.428139       -1.80028
        1.05364      -0.517427      -0.342578      -0.231817
        1.91244      -0.212379       0.912626       0.348353
        1.53043       -1.69426       0.847979        1.79762
      -0.375519       0.376418       -0.27241      -0.343303
       0.571389        6.18784       -25.2841       -2.15463
        3.18602       -1.36937        0.27927       0.570978
        991.787       0.493028        1.75722      -0.157173
      0.0266864      -0.919433       0.215207        2.72575
        3.91952       -9.48548        6.48615        3.58467
        1.35089       -1.24126        -1.5284        1.10448
       0.120749       0.612223       0.582274       0.734294
       0.139505       -1.21804       0.716208        9.91026
        2.21292       0.193704      -0.398836       0.671844
      0.0259726      -0.532951       0.685229        1.25918
      -0.466268      -0.596519        6.00947      -0.295036
       -1.17791       0.141366      -0.719119       0.769518
        0.41501       -5.68863       0.370294       -1.86079
      -0.743729      -0.152631       0.552742       -3.63658
       -3.05354       -2.81519        6.25983      -0.791065
       -1.62271       -3.24135      -0.136593      0.0612145
       -0.68861      -0.342736        2.16143      -0.170938
        5.24405       0.594178       0.578392        5.15154
        1.59748        18.1651       -12.1551      -0.183698
       0.504006        0.43835        2.84572       0.415875
       0.691471       0.464292       -0.80603      -0.775652
        0.13838       -10.6755        2.53189        0.10354
       -0.77877        1.50439       -5.29696      -0.438446
        3.50791       0.629501       -2.99098   -0.000659278
       0.548545     -0.0185932      -0.479896      0.0121266
       -1.70546       -1.15964        56.1336       0.527616
       0.285385       0.837113       -15.7936       0.714792
      -0.519195       -2.43457       -2.80839        2.31868
        6.68229        2.40603        3.34381       0.344182
       -0.10853        1.61153      0.0502936       0.339032
