            N=1            N=2           N=10          N=100
       0.330882       0.361846        1.05265       0.981616
        1.82113       0.388736        1.21675        1.04094
      0.0323043        0.59499        1.33589         1.1995
        3.25485       0.457597       0.786466        1.13304
        1.59159        0.37676        1.08891        0.99902
       0.941886       0.363412       0.671926       0.985507
        3.42831        1.06311       0.764598        1.17943
       0.467346         1.7521        1.00982        1.04774
       0.276846       0.519914        1.06604        1.14986
        1.35369        1.18831       0.968095        1.21457
          4.577         1.7658       0.886107       0.910994
        1.52239       0.137971        1.37786        0.89144
       0.404161        1.61531        0.73858        1.05344
       0.836113       0.801383        0.79581       0.984256
       0.116709       0.322943        1.15843        1.14226
       0.824898        1.46313         0.6317       0.984586
       0.906124        1.13947        1.38049        1.00286
       0.872585       0.165502        1.23493        0.89136
       0.415053        1.34882        0.86559       0.793602
        1.43745        4.64887       0.942143        1.18157
       0.329215        2.76462        1.51034        1.03463
       0.518034       0.666507       0.768259        1.03367
       0.799339        2.09785       0.432543        1.03824
        3.68824       0.676075         1.4086        1.06406
        1.11241       0.428118       0.794466        1.04801
        1.56808        1.17415       0.727038       0.835416
       0.140969       0.802488       0.888948       0.835283
        3.83641          1.069        1.17581        1.10359
        1.13138       0.129761        1.21621       0.986124
        3.56553       0.796488       0.446019       0.917619
         0.5024       0.753497        1.60126       0.983213
       0.193495       0.233215       0.916723        1.02841
       0.191943       0.604152       0.997935        1.14624
        1.41412         1.6969        1.17948       0.986991
        1.37448        1.54624        1.29143        1.17032
        1.68595        1.31111         1.1927        1.12272
        3.40218        4.15281        0.82336        1.12182
       0.769773       0.682757        1.41749         1.0188
       0.737618       0.677064        1.06354       0.838616
       0.483135       0.784248        1.41107        1.14057
       0.920871        1.54077        0.83391       0.923159
        0.25928        1.73815         1.5815        0.95317
       0.402914        2.47342        1.67455        1.12328
       0.187847        1.96932        1.27685       0.918011
      0.0740512       0.684913        1.37433       0.939957
       0.791686        1.67285       0.969395        1.03492
       0.855585       0.702931         1.4982       0.953686
       0.246418       0.936517       0.724367       0.993202
        1.58303        1.87914        1.03283       0.744886
        2.32543       0.536962       0.647956        1.10257
      0.0454256       0.429204        0.78606        1.01989
       0.426883        1.56002        1.04083       0.922189
       0.994713        1.05084       0.871443       0.933219
      0.0296643       0.931876        2.17782       0.948915
       0.888343       0.821818       0.974525        1.07188
        3.19662       0.477697         1.7033        1.07237
       0.046093        1.25152        0.96819       0.850451
        1.63646        1.58952        1.88332       0.894031
       0.985078       0.369955        0.71836       0.906957
       0.153071        0.43302       0.671067        1.07772
       0.409052       0.460175        1.50636       0.935972
        0.13455        1.88279       0.978677       0.851062
       0.951952        2.02645        1.09976       0.985752
       0.720936       0.624085        1.36727       0.782476
        3.17637        1.43515       0.692294        1.07482
       0.180243       0.815118        1.07543       0.971261
        2.27661        1.42266       0.950927         1.1804
       0.314941        2.42843        1.49317       0.928776
         1.8725       0.844563       0.470079       0.974004
        1.24404       0.872259        1.23303       0.835255
         1.6308       0.738667        1.42093       0.992204
       0.064115        3.11674        1.16057       0.973592
      0.0410043        1.59613       0.757687       0.868438
        1.66257       0.792764       0.698036       0.822402
       0.409501       0.602747       0.995137        1.06523
       0.878747       0.516546        1.57066        1.10039
